0.214415, 0.433405, 0.922076, 18.838751, -34.938751, -19.827499, 225.305618, 225.305618, 192.813629, 0.000000
0.112423, 0.639219, 0.708881, 19.363750, -51.021252, -19.355000, 225.305618, 225.305618, 215.501984, 0.000000
0.066673, 1.047736, 1.118252, 26.101250, -40.643749, -38.403751, 225.305618, 225.305618, 189.452408, 0.000000
0.112850, 0.777323, 0.678808, 15.898750, -142.721252, -34.868752, 225.305618, 225.305618, 213.821365, 0.000000
0.129320, 0.911157, 0.347517, 15.671250, -51.143749, -9.012500, 225.305618, 225.305618, 201.776932, 0.000000
0.078446, 0.951539, 0.232044, 10.762500, -41.291248, 1.855000, 225.305618, 225.305618, 209.899933, 0.000000
-0.045567, 0.971547, 0.126209, -6.790000, -49.630001, -10.053750, 225.305618, 225.305618, 201.496841, 0.000000
0.355020, 0.895907, 0.176412, -32.943748, 155.067505, -44.029999, 225.305618, 225.305618, 196.174881, 0.000000
0.287310, 0.790865, 0.732183, -47.083752, 111.991249, -6.693750, 225.305618, 225.305618, 210.740265, 0.000000
0.212768, 0.419314, 0.645685, -45.937500, 33.915001, -43.688751, 225.305618, 225.305618, 193.373856, 0.000000
0.324764, 0.648186, 0.687897, -44.511250, 36.251251, -38.141251, 225.305618, 225.305618, 200.936630, 0.000000
0.456951, 0.641842, 0.612867, -38.596249, 23.834999, -24.517500, 225.305618, 225.305618, 193.653946, 0.000000
0.477996, -0.123342, 0.919331, -59.744999, 23.695000, -40.985001, 225.305618, 225.305618, 198.695801, 0.000000
0.622993, 0.015189, 0.724924, -73.141251, 66.464996, -44.143749, 225.305618, 225.305618, 195.054474, 0.000000
0.783179, 0.333182, 0.532957, -75.074997, 49.875000, -46.900002, 225.305618, 225.305618, 217.182617, 0.000000
0.985089, 0.374540, 0.520147, -104.606247, 19.451250, -60.401249, 225.305618, 225.305618, 209.059616, 0.000000
1.054934, 0.122244, 0.526552, -125.186249, 45.001251, -35.883751, 225.305618, 225.305618, 204.858078, 0.000000
1.094767, 0.111386, 0.027450, -24.972500, 4.593750, -27.186251, 225.305618, 225.305618, 207.939224, 0.000000
0.916159, 0.029036, 0.072773, -84.805000, 3.255000, -6.553750, 225.305618, 225.305618, 210.460159, 0.000000
1.392386, 0.023912, 0.458354, 102.007500, -5.985000, 34.317501, 225.305618, 225.305618, 198.135590, 0.000000
0.942450, 0.008479, 0.037942, 160.553757, 140.104996, 4.016250, 225.305618, 225.305618, 193.653946, 0.000000
0.576328, -0.438529, 0.716567, 111.632500, 94.106247, 6.090000, 225.305618, 225.305618, 219.423431, 0.000000
0.665693, 0.048373, 0.726083, 189.384995, 63.910000, -20.475000, 225.305618, 225.305618, 209.339752, 0.000000
0.305549, -0.118279, 1.109956, 144.943756, 43.645000, -35.997501, 225.305618, 225.305618, 194.214142, 0.000000
